Intake Date,Species,Species Class,Age,# of Animals,Date Found,Specific Location,City Found,Cause for Admission,Comments
4/28/14,Eastern Grey Squirrel,Mammal,Juvenile,1,4/28/14,Backyard 73 Congdon Avenue,North Kingstown,orphaned,
6/4/14,Eastern Grey Squirrel,Mammal,Juvenile,1,6/4/14,Coventry,Coventry,Orphaned,
4/16/14,Eastern Grey Squirrel,Mammal,Juvenile,5,4/16/14,Warwick Animal Shelter,Warwick,Orphaned,
10/7/14,Eastern Grey Squirrel,Mammal,Juvenile,1,10/7/14,72 Winthrop Avenue,Providence,Orphaned,
8/20/14,Eastern Grey Squirrel,Mammal,Juvenile,1,8/19/14,24 3rd Street,Barrington,Orphaned,
8/26/14,Eastern Grey Squirrel,Mammal,Juvenile,1,8/25/14,Petco,Providence,orphaned,
8/12/14,Eastern Grey Squirrel,Mammal,Juvenile,1,8/12/14,Cranston,Cranston,Orphaned,
8/24/14,Eastern Grey Squirrel,Mammal,Juvenile,1,8/23/14,Oakland Beach,Warwick,Orphaned,
8/26/14,Eastern Grey Squirrel,Mammal,Juvenile,1,8/26/14,20 Roosevelt Avenue,Johnston,orphaned,
5/1/14,Eastern Grey Squirrel,Mammal,Juvenile,6,5/1/14,Elks Club,North Attleboro,Orphaned,
9/12/14,Eastern Grey Squirrel,Mammal,Juvenile,1,2/14/14,8 Frederick Street,North Providence,Orphaned,
8/12/14,Eastern Grey Squirrel,Mammal,Juvenile,2,8/12/14,101 Fair Street,Warwick,Orphaned,Nest fell from tree
8/20/14,Eastern Grey Squirrel,Mammal,Juvenile,1,8/20/14,,,Cat attack,
8/25/14,Eastern Grey Squirrel,Mammal,Juvenile,1,8/24/14,Oakland Beach,Warwick,Orphaned,
9/4/14,Eastern Grey Squirrel,Mammal,Juvenile,1,9/4/14,975 Sandy Lane,Warwick,orphaned,
9/12/14,Eastern Grey Squirrel,Mammal,Juvenile,1,9/12/14,3 family house on ground,West Warwick,Orphaned,
9/4/14,Eastern Grey Squirrel,Mammal,Juvenile,1,9/3/14,Superior Court,Providence,orphaned,
4/18/14,Eastern Grey Squirrel,Mammal,Juvenile,1,4/18/14,Corner Dudley & Hillside,Newport,Orphaned,Injured
4/21/14,Eastern Grey Squirrel,Mammal,Juvenile,3,4/21/14,Car Dealer in a car,West Warwick,Orphaned,
4/26/14,Eastern Grey Squirrel,Mammal,Juvenile,1,4/23/14,Magnolia Ridge Farm,Ashaway,orphaned,
4/29/14,Eastern Grey Squirrel,Mammal,Juvenile,3,4/28/14,Chimney,Barrington,orphaned,
9/2/14,Eastern Grey Squirrel,Mammal,Juvenile,1,9/2/14,,,Orphaned,
8/18/14,Eastern Grey Squirrel,Mammal,Juvenile,1,8/18/14,House,Central Falls,Orphaned,
9/20/14,Eastern Grey Squirrel,Mammal,Juvenile,1,9/18/14,1044 Main Street,Coventry,Orphaned,
4/29/14,Eastern Grey Squirrel,Mammal,Juvenile,1,4/27/14,1775 Pontiac Avenue,Cranston,orphaned,
5/15/14,Eastern Grey Squirrel,Mammal,Juvenile,1,5/15/14,168 Old Plain Field Pike,Foster,Orphaned,
9/10/14,Eastern Grey Squirrel,Mammal,Juvenile,1,9/10/14,"New Bedford, MA",New Bedford MA,Orphaned,
5/22/14,Eastern Grey Squirrel,Mammal,Juvenile,1,5/22/14,,Newport,Orphaned,
4/21/14,Eastern Grey Squirrel,Mammal,Juvenile,1,4/20/14,Yard Providence,Providence,Orphaned,
8/18/14,Eastern Grey Squirrel,Mammal,Juvenile,1,8/18/14,32 Job Drive,Richmond,Orphaned,
4/8/14,Eastern Grey Squirrel,Mammal,Juvenile,4,4/8/14,,Warwick,Orphaned,"1 DOA, 1 euth, 2 to Sandy"
4/24/14,Eastern Grey Squirrel,Mammal,Juvenile,3,4/21/14,Cranston  ,Cranston,Orphaned,
4/29/14,Eastern Grey Squirrel,Mammal,Juvenile,1,4/28/14,Coventry,Coventry,orphaned,
9/6/14,Eastern Grey Squirrel,Mammal,Juvenile,1,9/5/14,,,orphaned,Following people around
4/27/14,Eastern Grey Squirrel,Mammal,Juvenile,3,4/27/14,Greenbush Road,West Warwick,Orphaned,Cut down tree
4/26/14,Eastern Grey Squirrel,Mammal,Juvenile,1,4/26/14,Yard 6th Avenue,Woonsocket,Orphaned,Climbed up neighbors leg
6/3/14,Eastern Grey Squirrel,Mammal,Juvenile,1,6/3/14,190 Hopkins Hill Road,Coventry,Orphaned,
6/7/14,Eastern Grey Squirrel,Mammal,Juvenile,1,6/7/14,60 Sachuset Way,Middletown,orphaned,
8/26/14,Eastern Grey Squirrel,Mammal,Juvenile,1,8/26/14,59 Second Street,Newport,Unknown trauma,hit by a car or fell out of a tree
8/28/14,Eastern Grey Squirrel,Mammal,Juvenile,1,8/28/14,68 Calamont Street,Warwick,Orphaned,
9/6/14,Eastern Grey Squirrel,Mammal,Juvenile,1,9/6/14,173 welfare Avenue,Warwick,Orphaned,
9/6/14,Eastern Grey Squirrel,Mammal,Juvenile,1,9/6/14,28 First School Street,Bristol,orphaned,
9/6/14,Eastern Grey Squirrel,Mammal,Juvenile,1,9/6/14,Branch Avenue,Providence,Orphaned,
9/6/14,Eastern Grey Squirrel,Mammal,Juvenile,1,9/6/14,Near 567 Charles Street,Providence,orphaned,
9/13/14,Eastern Grey Squirrel,Mammal,Juvenile,3,9/13/14,Lippit Park ,Providence,Orphaned,
7/22/14,Eastern Grey Squirrel,Mammal,Juvenile,1,7/22/14,Coventry,Coventry,Orphaned,Fell from nest
7/23/14,Eastern Grey Squirrel,Mammal,Juvenile,1,7/23/14,"Pembroke, MA","Pembroke, MA",Orphaned,Fell out of a boom truck
7/16/14,Eastern Grey Squirrel,Mammal,Juvenile,1,7/16/14,Clifford Street,Cranston,Orphaned,
7/21/14,Eastern Grey Squirrel,Mammal,Juvenile,3,7/21/14,79 Thurber Street,Warwick,orphaned,
8/28/14,Eastern Grey Squirrel,Mammal,Juvenile,1,8/26/14,,Warwick,orphaned,Found on ground under tree
9/2/14,Eastern Grey Squirrel,Mammal,Juvenile,1,8/30/14,Warwick,Warwick,Orphaned,
5/16/14,Eastern Grey Squirrel,Mammal,Juvenile,1,5/16/14,,Cranston,Orphaned,
8/29/14,Eastern Grey Squirrel,Mammal,Juvenile,3,8/29/14,31 Urquhart Street,West Warwick,orphaned,
5/16/14,Eastern Grey Squirrel,Mammal,Juvenile,1,5/16/14,165 Kenyon Hill Road,Richmond,Orphaned,
11/7/14,Eastern Grey Squirrel,Mammal,Juvenile,1,11/7/14,Red Parrot,Newport,Orphaned,Fx arm
8/27/14,Eastern Grey Squirrel,Mammal,Juvenile,1,8/26/14,37 N Sharon Street,East Providence,Orphaned,brought sibilings in yesterday
7/25/14,Eastern Red Bat,Mammal,Juvenile,1,7/24/14,41 Verdant Circle,North Kingstown,Orphaned,Hypothermic
6/1/14,Herring Gull,Mammal,Juvenile,1,6/1/14,Hyatt Regency Goat Island,Newport,Unknown trauma,Injured leg
5/8/14,Long-tailed Weasel,Mammal,Juvenile,1,5/7/14,,,Orphaned,
9/10/14,Meadow Vole,Mammal,Juvenile,2,9/10/14,,,Orphaned,
6/28/14,Meadow Vole,Mammal,Juvenile,1,6/28/14,30 Rose Ct,Narragansett,Cat attack,
7/7/14,Meadow Vole,Mammal,Juvenile,1,7/7/14,Roy Carpenter's Beach,Matunuck,Orphaned,
7/16/14,Meadow Vole,Mammal,Juvenile,1,7/15/14,,,Orphaned,
7/11/14,Meadow Vole,Mammal,Juvenile,1,7/11/14,821 Post Rd,Warwick,Cat attack,
8/4/14,Meadow Vole,Mammal,Juvenile,1,8/3/14,13 Robinson Way,West Warwick,Orphaned,
7/29/14,Norway Rat,Mammal,Juvenile,1,7/29/14,,Cranston,Cat attack,
6/12/14,Norway Rat,Mammal,Juvenile,1,6/12/14,Warwick,Warwick,Orphaned,
9/1/14,Norway Rat,Mammal,Juvenile,4,8/19/14,Yard 33 Elm Street,Johnston,Orphaned,
9/22/14,Norway Rat,Mammal,Juvenile,9,9/22/14,55 Greenhill Road,Johnston,Orphaned,
4/9/14,Raccoon,Mammal,Juvenile,3,4/9/14,2 Bayberry Road,Jamestown,Orphaned,
6/18/14,Raccoon,Mammal,Juvenile,2,6/18/14,18 Winthrop Drive,Barrington,Orphaned,Injured possibly hit by car
8/18/14,Raccoon,Mammal,Juvenile,2,8/18/14,,Warwick,Orphaned,
3/27/14,Raccoon,Mammal,Juvenile,3,3/27/14,In tree 356 Strawberry Field Road,Warwick,Orphaned,
5/18/14,Raccoon,Mammal,Juvenile,3,5/18/14,"Yard, 1 Peck Lane",Barrington,Orphaned,
4/18/14,Raccoon,Mammal,Juvenile,2,4/16/14,Old Mill Road,Charlestown,Orphaned,
6/26/14,Raccoon,Mammal,Juvenile,1,6/26/14,Butler Hospital Blackstone Blvd.,Providence,orphaned,Fell from tree
5/27/14,Raccoon,Mammal,Juvenile,1,5/27/14,South Road  ,East Greenwich,Orphaned,Found near dead mother
5/3/14,Raccoon,Mammal,Juvenile,3,5/3/14,Joe Sarel Road,Gloster,Orphaned,Exposure
5/12/14,Raccoon,Mammal,Juvenile,3,5/12/14,,Bristol,Orphaned,Brought in by pest control
5/10/14,Raccoon,Mammal,Juvenile,2,5/9/14,,,Orphaned,
5/13/14,Raccoon,Mammal,Juvenile,4,5/12/14,"Yard, 170 North Road",South Kingstown,Orphaned,
4/29/14,Raccoon,Mammal,Juvenile,3,4/28/14,12 Laurel Lane,Warren,Orphaned,
5/24/14,Raccoon,Mammal,Juvenile,1,5/24/14,345 Knight Street,Woonsocket,Orphaned,
5/12/14,Raccoon,Mammal,Juvenile,1,5/12/14,Stop&Shop on Warwick Ave,Warwick,Orphaned,
6/2/14,Raccoon,Mammal,Juvenile,1,6/1/14,Lake Avenue,Tiverton,Orphaned,
6/4/14,Raccoon,Mammal,Juvenile,1,6/4/14,Dayton Avenue,Warwick,Orphaned,
7/29/14,Raccoon,Mammal,Juvenile,1,7/29/14,Holly Hill Drive,North Kingstown,Orphaned,
5/21/14,Raccoon,Mammal,Juvenile,4,5/21/14,12 Spicer Street,North Providence,Orphaned,Mother killed by DEM
5/22/14,Raccoon,Mammal,Juvenile,1,5/22/14,179 Coggshell Road,Newport,Orphaned,
6/5/14,Raccoon,Mammal,Juvenile,2,6/4/14,Hallville Road,Exeter,Orphaned,
6/22/14,Raccoon,Mammal,Juvenile,1,6/22/14,North Kingstown,North Kingstown,Orphaned,
6/11/14,Raccoon,Mammal,Juvenile,2,6/10/14,24 Florida Street,Woonsocket,Orphaned,
5/8/14,Raccoon,Mammal,Juvenile,2,5/8/14,88 Old Quarry Road,Gloster,Orphaned,
5/5/14,Raccoon,Mammal,Juvenile,2,5/5/14,29 Sumac Terrace ,Narragansett,Orphaned,
5/3/14,Raccoon,Mammal,Juvenile,1,5/3/14,George Bennett Highway,Pawtucket,Orphaned,Mother killed
5/19/14,Raccoon,Mammal,Juvenile,4,5/18/14,"Yard, 36 Pavilion Avenue",Rumford,Orphaned,
4/24/14,Raccoon,Mammal,Juvenile,4,4/24/14,Johnston Motor Lodge,Johnston,orphaned,
6/3/14,Raccoon,Mammal,Juvenile,2,6/3/14,,,Orphaned,
5/31/14,Raccoon,Mammal,Juvenile,2,5/31/14,yard Sigourney Road,Portsmouth,Orphaned,
6/14/14,Raccoon,Mammal,Juvenile,1,6/14/14,216 Old Mill Road,Charlestown,Orphaned,
6/22/14,Raccoon,Mammal,Juvenile,2,6/21/14,62 Bradford Road,Westerly,Orphaned,
7/26/14,Raccoon,Mammal,Juvenile,1,7/25/14,490 Mail Rd,Exeter,Orphaned,
7/10/14,Raccoon,Mammal,Juvenile,1,7/10/14,347 Aquaeduct Road,Cranston,Orphaned,
4/7/14,Red Fox,Mammal,Juvenile,1,4/7/14,1 Buttonhole Drive,Providence,Orphaned,Mange
8/16/14,Red Squirrel,Mammal,Juvenile,1,8/13/14,Post Office Boston Neck Road,Narragansett,Orphaned,No info given
6/2/14,Red squirrel,Mammal,Juvenile,1,6/1/14,Mishnock Fire Station,West Greenwich,Dog attack,
5/15/14,Southern Flying Squirrel,Mammal,Juvenile,3,5/15/14,99 Pound Road,Cumberland,Orphaned,
9/10/14,Southern Flying Squirrel,Mammal,Juvenile,8,9/10/14,99 Pound Road Zen Temple,Cumberland,Orphaned,
6/26/14,Striped Skunk,Mammal,Juvenile,2,6/26/14,267 North Road,Hopkinton,Orphaned,
6/22/14,Striped Skunk,Mammal,Juvenile,2,6/21/14,6 Edna Street,Coventry,Orphaned,Mother drowned in swimming pool
6/17/14,Striped Skunk,Mammal,Juvenile,5,6/13/14,10 Center Street,Westerly,Orphaned,
6/26/14,Striped Skunk,Mammal,Juvenile,2,6/25/14,Connector Rd,Smithfield,Orphaned,
5/27/14,Striped Skunk,Mammal,Juvenile,3,5/27/14,90 Cranston Street,Woonsocket,Orphaned,Dog killed mom
4/4/14,Striped Skunk,Mammal,Juvenile,1,4/4/14,,,Unknown trauma,
8/23/14,Striped Skunk,Mammal,Juvenile,1,8/22/14,Warwick,Warwick,orphaned,hypoglycemic shock
7/18/14,Striped Skunk,Mammal,Juvenile,1,7/18/14,46 Institute Lane,Scituate,Unknown trauma,
7/21/14,Striped Skunk,Mammal,Juvenile,1,7/21/14,47 Fowler Street,North Kingstown,Unknown trauma,
8/26/14,Striped Skunk,Mammal,Juvenile,1,8/26/14,Bonnet Point Road,Narragansett,Hit by car,
6/23/14,Striped Skunk,Mammal,Juvenile,1,6/22/14,Division Street,East Greenwich,Orphaned,
6/26/14,Striped Skunk,Mammal,Juvenile,2,6/21/14,Backyard 11 Maple Drive,North Kingstown,orphaned,
7/11/14,Striped Skunk,Mammal,Juvenile,1,7/11/14,Lafayette Road,Tiverton,Orphaned,
6/17/14,Striped Skunk,Mammal,Juvenile,1,6/16/14,Central Street,Wyoming,Orphaned,
7/1/14,Striped Skunk,Mammal,Juvenile,6,7/1/14,24 Salt Pond Road,South Kingstown,Orphaned,Mother missing 
7/2/14,Striped Skunk,Mammal,Juvenile,2,7/2/14,74 Hoxsie Street,Richmond,Orphaned,
8/13/14,Virginia Opossum,Mammal,Juvenile,2,8/13/14,Cumberland,Cumberland,Orphaned,Trauma
7/14/14,Virginia Opossum,Mammal,Juvenile,2,7/14/14,Water Street,Warren,Hit by car,
7/28/14,Virginia Opossum,Mammal,Juvenile,12,7/28/14,,Cumberland,Orphaned,Mom HBC
8/5/14,Virginia Opossum,Mammal,Juvenile,4,8/5/14,Melville Pond Campground,Portsmouth,Orphaned,
6/25/14,Virginia Opossum,Mammal,Juvenile,4,6/25/14,Angell Road,North Providence,orphaned,
9/2/14,Virginia Opossum,Mammal,Juvenile,8,9/1/14,Charlestown,Charlestown,Orphaned,
8/18/14,Virginia Opossum,Mammal,Juvenile,8,8/17/14,453 Old Plainfield Pike,Foster,Orphaned,Mother hit by car
7/29/14,Virginia Opossum,Mammal,Juvenile,2,7/28/14,,,Orphaned,
5/1/14,Virginia Opossum,Mammal,Juvenile,4,5/1/14,Backyard 26 Ivy Street,West Warwick,Orphaned,Mother killed
7/20/14,Virginia Opossum,Mammal,Juvenile,9,7/20/14,180 West Shore Road,Warwick,Dog attack,
6/4/14,Virginia Opossum,Mammal,Juvenile,1,6/4/14,Coventry,Coventry,Dog attack,
7/12/14,Virginia Opossum,Mammal,Juvenile,1,7/12/14,South County Bike Path,,Unknown trauma,Bite marks
8/12/14,Virginia Opossum,Mammal,Juvenile,1,8/12/14,29 Rhodes Avenue,Cranston,Orphaned,Cat brought into house
5/22/14,Virginia Opossum,Mammal,Juvenile,1,5/22/14,West Shore Road,Warwick,Orphaned,too small
6/27/14,Virginia Opossum,Mammal,Juvenile,1,6/27/14,,East Greenwich,Unknown trauma,
6/3/14,Virginia Opossum,Mammal,Juvenile,1,6/3/14,Post Road   ,North Kingstown,Unknown trauma,
7/19/14,Virginia Opossum,Mammal,Juvenile,10,7/19/14,,,Orphaned,Mom HBC
6/5/14,Virginia Opossum,Mammal,Juvenile,1,6/5/14,Sweet Street,Warwick,Unknown trauma,
7/9/14,Virginia Opossum,Mammal,Juvenile,1,7/9/14,Bradford Soap Works,West Warwick,orphaned,
8/8/14,Virginia Opossum,Mammal,Juvenile,8,8/8/14,Veterans Memorial parkway,East Providence,Orphaned,Mother hit by car
8/25/14,Virginia Opossum,Mammal,Juvenile,1,8/25/14,502 Warren Avenue,East Providence,Orphaned,
9/12/14,Virginia Opossum,Mammal,Juvenile,1,9/11/14,House 130 Wood Cove,Coventry,orphaned,
9/16/14,Virginia Opossum,Mammal,Juvenile,1,9/16/14,Coventry,Coventry,Orphaned,
10/6/14,Virginia Opossum,Mammal,Juvenile,1,10/6/14,Elm Street,Charlestown,Hit by car,
9/3/14,Virginia Opossum,Mammal,Juvenile,1,8/31/14,768 Ekonk Hill Road,Voluntown CT,Orphaned,
6/4/14,Virginia Opossum,Mammal,Juvenile,1,6/4/14,2650 Pawtucket Avenue,East Providence,orphaned,
6/5/14,Virginia Opossum,Mammal,Juvenile,8,6/5/14,Hawthorne & Elmwood Ave,Providence,Unknown trauma,to adult
6/13/14,Virginia Opossum,Mammal,Juvenile,1,6/12/14,135 Hawksley Avenue,Warwick,orphaned,
9/12/14,Virginia Opossum,Mammal,Juvenile,1,9/12/14,10 Dorrance Street,Providence,orphaned,
5/28/14,Virginia Opossum,Mammal,Juvenile,7,5/28/14,Fox Point School,Providence,Orphaned,
8/27/14,Virginia Opossum,Mammal,Juvenile,8,8/27/14,,,orphaned,
8/22/14,Virginia Opossum,Mammal,Juvenile,1,8/22/14,,,orphaned,
6/23/14,Virginia Opossum,Mammal,Juvenile,4,6/23/14,Smithfield Road,North Providence,Orphaned,
8/24/14,Virginia Opossum,Mammal,Juvenile,2,8/24/14,24 Seneca Street,Warwick,orphaned,
5/12/14,Virginia Opossum,Mammal,Juvenile,1,5/12/14,18 Long Street,East Greenwich,Orphaned,
5/4/14,Virginia Opossum,Mammal,Juvenile,1,5/4/14,Harris Ave,Providence,Orphaned,
6/25/14,Virginia Opossum,Mammal,Juvenile,1,6/25/14,Post Road,Warwick,Unknown trauma,Blood from mouth
9/13/14,Virginia Opossum,Mammal,Juvenile,1,9/13/14,24 Sylvia Avenue,North Providence,Injured leg,
7/7/14,Virginia Opossum,Mammal,Juvenile,1,7/6/14,Backyard 85 Earl Street,West Warwick,orphaned,Cat brought into house
6/13/14,Virginia Opossum,Mammal,Juvenile,1,6/13/14,19 Narragansett Avenue,Jamestown,orphaned,Hypothermic
8/5/14,Virginia Opossum,Mammal,Juvenile,1,8/5/14,Hamilton Harbour ,North Kingstown,Unknown trauma,Possible cat attack
8/6/14,Virginia Opossum,Mammal,Juvenile,1,8/5/14,22 Clara Avenue,Warwick,Unknown trauma,
6/4/14,Virginia Opossum,Mammal,Juvenile,1,6/4/14,11 South Street,West Warwick,orphaned,
6/4/14,Virginia Opossum,Mammal,Juvenile,1,6/4/14,11 South Street,West Warwick,Cat attack,
7/13/14,Virginia Opossum,Mammal,Juvenile,1,7/13/14,12 Lewis Street,Warwick,Unknown trauma,Blood on side
8/6/14,Virginia Opossum,Mammal,Juvenile,1,8/6/14,Melville Pond Campground,Portsmouth,Orphaned,
7/17/14,Virginia Opossum,Mammal,Juvenile,1,7/16/14,,Bradford,Orphaned,
5/22/14,Virginia Opossum,Mammal,Juvenile,2,5/22/14,,,Orphaned,Family HBC
7/24/14,Virginia Opossum,Mammal,Juvenile,6,7/24/14,,Warwick,Orphaned,
6/25/14,White tail Deer,Mammal,Juvenile,1,6/25/14,781 Maplevalley Road,Coventry,Unknown trauma,
7/15/14,White tail Deer,Mammal,Juvenile,1,7/15/14,Post Road,North Kingstown,Hit by car,
6/27/14,White tail Deer,Mammal,Juvenile,1,6/27/14,Pascoag,Pascoag,Unknown trauma,Head Abrasions
6/28/14,White tail Deer,Mammal,Juvenile,1,6/28/14,901 Broad Rock Road,Wakefield,Unknown trauma,Wounds to rear side
10/22/14,White tail Deer,Mammal,Juvenile,1,10/22/14,2158 Putnam Pike,Chepachet,Unknown trauma,Possibly hit by car
6/6/14,White tail Deer,Mammal,Juvenile,1,6/5/14,YMCA,Lincoln,orphaned,
9/9/14,White tail Deer,Mammal,Juvenile,1,9/9/14,1313 Curtis Corner Road,Wakefield,Hit by car,
9/8/14,White tail Deer,Mammal,Juvenile,1,9/8/14,448 Plain Road,West Greenwich,Unknown trauma,Injured Leg
7/29/14,White tail Deer,Mammal,Juvenile,1,7/29/14,Branch Ave 146 N on Ramp,Providence,Hit by car,
6/9/14,White tail Deer,Mammal,Juvenile,1,6/9/14,Thornton,Johnston,Orphaned,
6/4/14,White tail Deer,mammal,Juvenile,1,6/3/14,Hope,Hope  ,Orphaned,
5/24/14,White tail Deer,Mammal,Juvenile,1,5/23/14,125 North Brayton Road,Tiverton,Orphaned,Finder thinks dogs licked it
6/7/14,White tail Deer,Mammal,Juvenile,1,6/7/14,,,Unknown trauma,Neck wounds
6/13/14,White tail Deer,Mammal,Juvenile,1,6/13/14,552 West Main Road,Little Compton,Orphaned,
7/9/14,White tail Deer,Mammal,Juvenile,1,6/25/14,Chepachet Road,Glocester,Orphaned,Finder had 2.5 weeks
5/26/14,White tail Deer,Mammal,Juvenile,1,5/26/14,Narragansett Beach,Narragansett,Stolen,Reunited with mom
4/21/14,White-footed Mouse,Mammal,Juvenile,2,4/20/14,153 Kingsridge Road,South Kingstown,Orphaned/Injured,1-injured
5/5/14,White-footed Mouse,Mammal,Juvenile,3,5/5/14,Patio 15 Jennifer Ct,Narragansett,Orphaned,
5/16/14,White-footed Mouse,Mammal,Juvenile,5,5/15/14,"Home, 199 Ivy Street",East Providence,Orphaned,
11/3/14,White-footed mouse,Mammal,Juvenile,1,11/3/14,In Yard,Coventry,Orphaned,
5/8/14,White-footed Mouse,Mammal,Juvenile,1,5/3/14,10 King Road,Middletown,Orphaned,
9/17/14,White-footed Mouse,Mammal,Juvenile,2,9/17/14,900 Stony Lane,North Kingstown,Cat attack,
7/5/14,White-footed Mouse,Mammal,Juvenile,1,7/5/14,Front walk 68 Tomahawk Circle,Saunderstown,Orphaned,
8/20/14,White-footed Mouse,Mammal,Juvenile,1,8/19/14,Basement 66A Torrey Road,South Kingstown,Cat attack,
9/29/14,White-footed Mouse,Mammal,Juvenile,1,9/27/14,2357 Post Road,Wakefield,orphaned,
9/15/14,White-footed Mouse,Mammal,Juvenile,1,9/15/14,Warwick,Warwick,orphaned,
6/18/14,White-footed Mouse,Mammal,Juvenile,1,6/17/14,,,Orphaned/Injured,Probable cat attack
8/11/14,White-footed Mouse,Mammal,Juvenile,2,8/11/14,Yard 24 Emery Court,Warwick,Orphaned,
5/27/14,White-footed Mouse,Mammal,Juvenile,1,5/27/14,Ashaway,Ashaway,Orphaned,
4/8/14,White-footed Mouse,Mammal,Juvenile,1,4/8/14,"Garage, 3 Fairside Drive",Carolina,Orphaned,
10/21/14,White-footed Mouse,Mammal,Juvenile,3,10/21/14,House 755 Major Potter Road,East Greenwich,orphaned,
8/4/14,White-footed Mouse,Mammal,Juvenile,2,8/4/14,Newport Daily News,Newport,orphaned,
9/2/14,White-footed Mouse,Mammal,Juvenile,2,9/2/14,Sprague Park,Narragansett,Orphaned,
4/14/14,White-footed Mouse,Mammal,Juvenile,2,4/13/14,259 North Road,Peacedale,Orphaned,
4/15/14,White-footed Mouse,Mammal,Juvenile,1,4/14/14,259 North Road,Peacedale,Orphaned,
5/16/14,White-footed Mouse,Mammal,Juvenile,1,5/15/14,,,Orphaned,
8/31/14,White-footed Mouse,Mammal,Juvenile,1,8/30/14,Providence Children's Museum,Providence,orphaned,
6/25/14,White-footed Mouse,Mammal,Juvenile,1,6/25/14,Warwick,Warwick,Orphaned,
6/3/14,White-footed Mouse,Mammal,Juvenile,6,6/2/14,Warwick,Warwick,Orphaned,
10/9/14,White-footed mouse,Mammal,Juvenile,1,10/9/14,in Home,Barrington,orphaned,
9/16/14,White-footed Mouse,Mammal,Juvenile,1,9/15/14,Shed 17A South Drive,Ashaway,Orphaned,
9/20/14,White-footed Mouse,Mammal,Juvenile,1,9/19/14,245 Mt. Pleasant Road,Harrisville,Orphaned,
9/27/14,White-footed Mouse,Mammal,Juvenile,2,9/27/14,Backyard 2357 Post Road,Wakefield,orphaned,
9/17/14,White-footed Mouse,Mammal,Juvenile,2,9/17/14,39 Briarwood Drive,Wakefield,Cat attack,Cat brought into house
6/30/14,White-footed Mouse,Mammal,Juvenile,4,6/29/14,Shed 4 Country Court,East Greenwich,Orphaned,
8/13/14,White-footed Mouse,Mammal,Juvenile,6,8/12/14,Air Filter Car Dealership,Wakefield,Orphaned,
5/31/14,White-throated Sparrow,Mammal,Juvenile,1,5/30/14,Driveway 42 Lane A,Coventry,Orphaned,Orphaned
6/15/14,Woodchuck,Mammal,Juvenile,5,6/15/14,West Greenwich,West Greenwich,Orphaned,
6/9/14,Woodchuck,Mammal,Juvenile,2,6/9/14,Devil's Foot Road,North Kingstown,Hit by car,
6/9/14,Woodchuck,Mammal,Juvenile,1,6/6/14,Backyard Kent Street,West Warwick,orphaned,
6/23/14,Woodchuck,Mammal,Juvenile,1,6/22/14,,,Unknown trauma,Injured back leg
6/17/14,Woodchuck,Mammal,Juvenile,1,6/17/14,Roy Carpenter's Beach,Matunuck,Unknown trauma,Walking in circles
5/27/14,Woodchuck,Mammal,Juvenile,1,5/27/14,Lawn 44 Forest Avenue,Cumberland,Orphaned,
5/28/14,Woodchuck,Mammal,Juvenile,1,5/27/14,Yard 15 Forest Avenue,Cumberland,Orphaned,
6/5/14,Woodchuck,Mammal,Juvenile,1,6/4/14,Yard 211 Littlefield Street,Pawtucket,Orphaned,
5/27/14,Woodchuck,Mammal,Juvenile,1,5/26/14,Yard 237 Stony Fort Road,West Kingstown,Orphaned,
6/2/14,Woodchuck,Mammal,Juvenile,1,6/2/14,Yard 190 Breakneck Hill Road,Lincoln,Orphaned,
6/4/14,Woodchuck,Mammal,Juvenile,1,6/4/14,Yard 190 Front Street,Lincoln,Orphaned,
5/1/14,Eastern Grey Squirrel,Mammal,Juvenile ,1,5/1/14,Newport Town Hall,Newport,Orphaned,
,,,,1223,,,,,
4/18/14,African Side-necked Turtle (Domestic),Reptile,Adult,1,4/17/14,Potter League Animal Shelter,Middletown,Abandoned,
10/1/14,Black Racer,Reptile,Adult,1,9/28/14,Yard 83 Francis Horn Drive,Kingston,Stuck in plastic fence,
6/15/14,Eastern Box Turtle,Reptile,Adult,1,6/15/14,Route 78 ,Westerly,Unknown trauma,Cracked shell
5/21/14,Eastern Box Turtle,Reptile,Adult,1,5/21/14,Baker Pine Rd,Richmond,HBC,
9/24/14,Eastern Box Turtle,Reptile,Adult,1,7/24/14,Driveway Red Brook Lane,West Warwick,Unknown trauma,
1/11/14,Eastern Box Turtle,Reptile,Adult,1,6/1/13,Broad Street,Providence,Unwanted,Out of hibernation
6/15/14,Eastern Painted Turtle,Reptile,Adult,1,6/19/14,,East Greenwich,Injured,Cracked shell
5/17/14,Eastern Painted Turtle,Reptile,Adult,1,5/17/14,Near Stamps Farm,Johnston,HBC,
7/29/14,Eastern Painted Turtle,Reptile,Adult,1,7/28/14,,East Providence,HBC,
5/21/14,Eastern Painted Turtle,Reptile,Adult,1,5/21/14,"Bradley School, Route 4",Wakefield,Injured,"Injury was old, healed"
9/17/14,Garter Snake,Reptile,Adult,1,9/17/14,Jamestown,Jamestown,Unknown trauma,"cuts, intestines hanging out"
1/6/14,Garter Snake,Reptile,Adult,1,1/6/14,3 Oakridge Road,North Scituate,Bite Marks,
4/3/14,Garter Snake,Reptile,Adult,1,4/3/14,292 Gilbert Stuart Road,Saunderstown,Unknown trauma,
